id,en,de,es,fr,phe,kcal,emoji
11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","Mais, süß, gelb, gefroren, Körner vom Maiskolben abgeschnitten, gekocht, abgetropft, ohne Salz","Maíz, dulce, amarillo, congelado, con los granos cortados en mazorca, hervido, escurrido, sin sal","Maïs, sucré, jaune, surgelé, grains coupés en épi, bouilli, égoutté, sans sel",0.131,81.0,🌽
11177,"Corn, sweet, yellow, canned, drained solids, rinsed with tap water","Mais, süß, gelb, aus der Dose, abgetropfte Feststoffe, mit Leitungswasser gespült","Maíz, dulce, amarillo, enlatado, sólidos escurridos, enjuagado con agua del grifo","Maïs, sucré, jaune, en conserve, solides égouttés, rincé à l'eau du robinet",0.101,64.0,🌽
11178,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared (Includes foods for USDA's Food Distribution Program)","Mais, süß, gelb, gefroren, Körner vom Maiskolben abgeschnitten, unzubereitet (einschließlich Lebensmittel für das Food Distribution Program des USDA)","Maíz, dulce, amarillo, congelado, con granos cortados, sin preparar (Incluye alimentos para el Programa de Distribución de Alimentos del USDA)","Maïs, sucré, jaune, congelé, grains coupés en épi, non préparé (comprend les aliments destinés au programme de distribution alimentaire de l'USDA)",0.135,88.0,🌽
11031,"Lima beans, immature seeds, raw","Limabohnen, unreife Samen, roh","Frijoles lima, semillas inmaduras, crudas","Haricots de Lima, graines immatures, crus",0.337,113.0,🫘
11181,"Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, without salt","Mais, süß, gelb, gefroren, Maiskolben, gekocht, gekocht, abgetropft, ohne Salz","Maíz, dulce, amarillo, congelado, granos en mazorca, cocido, hervido, escurrido, sin sal","Maïs, sucré, jaune, surgelé, en épi, cuit, bouilli, égoutté, sans sel",0.145,94.0,🌽
11030,"Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, without salt","Bohnen, Nieren, reife Samen, gekeimt, gekocht, gekocht, abgetropft, ohne Salz","Frijoles, riñones, semillas maduras, germinados, cocidos, hervidos, escurridos, sin sal","Haricots, rognons, graines mûres, germés, cuits, bouillis, égouttés, sans sel",0.243,33.0,🫘
11011,"Asparagus, raw","Spargel, roh","Espárragos, crudos","Asperges, crues",0.075,20.0,🍽️
11012,"Asparagus, cooked, boiled, drained","Spargel, gekocht, gekocht, abgetropft","Espárragos, cocidos, hervidos y escurridos","Asperges, cuites, bouillies, égouttées",0.082,22.0,🍽️
11003,"Amaranth leaves, raw","Amaranthblätter, roh","Hojas de amaranto, crudas.","Feuilles d'amarante, crues",0.133,23.0,🍽️
10998,"Canadian bacon, cooked, pan-fried","Kanadischer Speck, gekocht, in der Pfanne gebraten","Tocino canadiense, cocido y frito","Bacon canadien, cuit, poêlé",1.16,146.0,🥓
10994,"Bacon, pre-sliced, reduced/low sodium, unprepared","Speck, vorgeschnitten, reduziert/natriumarm, unvorbereitet","Tocino, previamente rebanado, reducido/bajo en sodio, sin preparar","Bacon, prétranché, réduit/faible en sodium, non préparé",0.521,407.0,🥓
10988,"Pork, fresh, blade, (chops), boneless, separable lean and fat, cooked, broiled","Schweinefleisch, frisch, Klinge, (Koteletts), ohne Knochen, trennbares mageres und fettes Fleisch, gekocht, gegrillt","Cerdo, fresco, lomo, (chuletas), sin hueso, parte magra y grasa, cocido, a la parrilla","Porc, frais, lame, (côtelettes), désossé, maigre et gras séparable, cuit, grillé",1.03,202.0,🦴
10986,"Pork, fresh, loin, country-style ribs, separable lean only, bone-in, cooked, broiled","Schweinefleisch, frisch, Lende, Rippchen im Landhausstil, teilbar, nur mager, mit Knochen, gekocht, gegrillt","Cerdo, fresco, lomo, costillas estilo campestre, sólo magro separable, con hueso, cocido, asado","Porc, frais, longe, côtes levées à la campagnarde, maigre séparable seulement, avec os, cuit, grillé",1.16,216.0,🦴
10987,"Pork, fresh, loin, country-style ribs, separable lean only, boneless, cooked, roasted","Schweinefleisch, frisch, Lende, Rippchen im Landhausstil, teilbar, nur mager, ohne Knochen, gekocht, gebraten","Cerdo, fresco, lomo, costillas estilo campestre, sólo magro separable, sin hueso, cocido, asado","Porc, frais, longe, côtes levées campagnardes, maigre séparable seulement, désossé, cuit, rôti",1.21,219.0,🦴
10989,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean and fat only, raw","Schweinefleisch, frisch, Lende, Klinge (Koteletts oder Braten), ohne Knochen, nur trennbares Mager- und Fett, roh","Cerdo, fresco, lomo, corte (chuletas o asados), sin hueso, sólo magro y grasa separable, crudo","Porc, frais, longe, lame (côtelettes ou rôtis), désossé, maigre et gras séparable seulement, cru",0.853,157.0,🦴
10980,"Pork loin, fresh, backribs, bone-in, raw, lean only","Schweinelende, frisch, Rückenrippen, mit Knochen, roh, nur mager","Lomo de cerdo, fresco, costillas, con hueso, crudo, sólo magro","Longe de porc, fraîche, côtes levées, avec os, crue, maigre seulement",0.866,172.0,🦴
10981,"Pork loin, fresh, backribs, bone-in, cooked-roasted, lean only","Schweinelende, frisch, Rückenrippen, mit Knochen, gekocht-gebraten, nur mager","Lomo de cerdo, fresco, costillas, con hueso, cocido y asado, sólo magro","Longe de porc, fraîche, côtes levées, avec os, cuite-rôtie, maigre seulement",1.0,255.0,🦴
10978,"Pork, ground, 84% lean / 16% fat, cooked, pan-broiled","Schweinefleisch, gemahlen, 84 % mageres Fleisch / 16 % Fett, gegart, in der Pfanne gegrillt","Cerdo, molida, 84 % magra / 16 % grasa, cocida, a la parrilla","Porc, haché, 84% maigre / 16% gras, cuit, poêlé",1.16,301.0,🍽️
10977,"Pork, ground, 72% lean / 28% fat, cooked, pan-broiled","Schweinefleisch, gemahlen, 72 % mageres Fleisch / 28 % Fett, gegart, in der Pfanne gegrillt","Cerdo, molida, 72 % magra / 28 % grasa, cocida, a la parrilla","Porc, haché, 72% maigre / 28% gras, cuit, poêlé",0.962,377.0,🍽️
10979,"Pork, ground, 96% lean / 4% fat, cooked, pan-broiled","Schweinefleisch, gemahlen, 96 % mageres Fleisch / 4 % Fett, gegart, in der Pfanne gegrillt","Cerdo, molida, 96 % magra / 4 % grasa, cocida, a la parrilla","Porc, haché, 96% maigre / 4% gras, cuit, poêlé",1.35,185.0,🍽️
10972,"Pork, ground, 84% lean / 16% fat, raw","Schweinefleisch, gemahlen, 84 % mager / 16 % Fett, roh","Cerdo, molido, 84% magro / 16% grasa, crudo","Porc, haché, 84% maigre / 16% gras, cru",0.766,218.0,🍽️
10961,"Pork, Shoulder petite tender, boneless, separable lean and fat, raw","Schweinefleisch, zarte Schulter, ohne Knochen, trennbares mageres und fettes Fleisch, roh","Cerdo, paleta pequeña tierna, sin hueso, parte magra y grasa, cruda","Porc, Épaule petite tendre, désossée, maigre et gras séparable, crue",0.9,128.0,🦴
10956,"Pork, loin, leg cap steak, boneless, separable lean and fat, cooked, broiled","Schweinefleisch, Lende, Beinkappensteak, ohne Knochen, trennbares mageres und fettes Fleisch, gekocht, gegrillt","Cerdo, lomo, filete de pierna, sin hueso, parte magra y grasa, cocido, a la parrilla","Porc, longe, steak de cuisse, désossé, maigre et gras séparable, cuit, grillé",1.15,158.0,🥩
10962,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, cooked, braised","Schweinefleisch, Lendenbraten, ohne Knochen, trennbar von magerem und fettem Fleisch, gegart, geschmort","Cerdo, pierna de solomillo punta asada, sin hueso, parte magra y grasa, cocido, estofado","Porc, pointe de surlonge rôtie, désossée, maigre et gras séparable, cuite, braisée",1.29,156.0,🦴
10963,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw","Schweinefleisch, gebratenes Lendenstück, ohne Knochen, trennbares mageres und fettes Fleisch, roh","Cerdo, punta de solomillo de pierna asada, sin hueso, parte magra y grasa, crudo","Porc, rôti de pointe de surlonge de cuisse, désossé, maigre et gras séparable, cru",0.951,113.0,🦴
10954,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, with added solution, cooked, braised","Schweinefleisch, frisch, Schulter, (Boston Butt), Klinge (Steaks), trennbares mageres und fettes Schweinefleisch, mit zugesetzter Lösung, gekocht, geschmort","Cerdo, fresco, paleta, (butt de Boston), lomo (filetes), parte magra y grasa, con solución añadida, cocido, estofado","Porc, frais, épaule, (bout de Boston), lame (steaks), maigre et gras séparable, avec solution ajoutée, cuit, braisé",1.09,263.0,🥩
10955,"Pork, cured, ham, rump, bone-in, separable lean and fat, unheated","Schweinefleisch, gepökelt, Schinken, Hinterteil, mit Knochen, trennbares mageres und fettes Schweinefleisch, ungewärmt","Cerdo, curado, jamón, lomo, con hueso, parte magra y grasa, sin calentar","Porc, salé, jambon, croupe, avec os, maigre et gras séparable, non chauffé",0.888,176.0,🦴
10953,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat,with added solution, raw","Schweinefleisch, frisch, Schulter, (Boston Butt), Klinge (Steaks), trennbares mageres und fettes Schweinefleisch, mit zugesetzter Lösung, roh","Cerdo, fresco, paleta (boston butt), lomo (filetes), parte magra y grasa, con solución añadida, crudo","Porc, frais, épaule, (bout de Boston), lame (steaks), maigre et gras séparable, avec solution ajoutée, cru",0.722,169.0,🥩
10947,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, broiled","Schweinefleisch, frisch, Lende, obere Lende (Koteletts), ohne Knochen, nur trennbares Magerfleisch, mit Zusatz von Lösung, gekocht, gegrillt","Cerdo, fresco, lomo, lomo superior (chuletas), sin hueso, sólo magro separable, con solución añadida, cocinado, asado","Porc, frais, longe, haut de longe (côtelettes), désossé, maigre séparable uniquement, avec solution ajoutée, cuit, grillé",1.04,170.0,🦴
10946,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution, raw","Schweinefleisch, frisch, Schulter, (Boston Butt), Klinge (Steaks), nur teilbar, mager, mit Zusatz von Lösung, roh","Cerdo, fresco, paleta, (butt de Boston), lomo (filetes), sólo magro separable, con solución añadida, crudo","Porc, frais, épaule, (bout de Boston), lame (steaks), maigre séparable seulement, avec solution ajoutée, cru",0.769,122.0,🥩
10944,"Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw","Schweinefleisch, frisch, verfeinert, Lende, Filet, trennbar, nur mager, roh","Cerdo, fresco, mejorado, lomo, solomillo, sólo magro separable, crudo","Porc, frais, amélioré, longe, filet, maigre séparable seulement, cru",0.857,106.0,🍽️
10945,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution cooked, braised","Schweinefleisch, frisch, Schulter, (Boston Butt), Klinge (Steaks), trennbar, nur mager, mit Zusatz von Lösung gegart, geschmort","Cerdo, fresco, paleta (boston butt), lomo (filetes), sólo magro separable, con solución añadida cocido, estofado","Porc, frais, épaule, (bout de Boston), lame (steaks), maigre séparable seulement, avec solution ajoutée cuite, braisée",1.16,227.0,🥩
10938,"Pork, cured, ham, slice, bone-in, separable lean only, unheated","Schweinefleisch, gepökelt, Schinken, in Scheiben geschnitten, mit Knochen, teilbar, nur mager, nicht erhitzt","Cerdo, curado, jamón, lonchas, con hueso, sólo magro separable, sin calentar","Porc, salé, jambon, tranche, avec os, maigre séparable uniquement, non chauffé",0.974,130.0,🦴
10929,"Pork, cured, ham, rump, bone-in, separable lean and fat, heated, roasted","Schweinefleisch, gepökelt, Schinken, Rumpf, mit Knochen, trennbares mageres und fettes Schweinefleisch, erhitzt, geröstet","Cerdo, curado, jamón, lomo, con hueso, parte magra y grasa, calentado, asado","Porc, salé, jambon, croupe, avec os, maigre et gras séparable, chauffé, rôti",0.955,177.0,🦴
10936,"Pork, cured, ham, shank, bone-in, separable lean and fat, unheated","Schweinefleisch, gepökelt, Schinken, Haxe, mit Knochen, trennbares Magerfleisch und Fett, ungewärmt","Cerdo, curado, jamón, pierna, con hueso, parte magra y grasa, sin calentar","Porc, salé, jambon, jarret, avec os, maigre et gras séparable, non chauffé",0.861,177.0,🦴
10935,"Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted","Schweinefleisch, gepökelt, Schinken, Haxe, mit Knochen, trennbares Magerfleisch und Fett, erhitzt, geröstet","Cerdo, curado, jamón, pierna, con hueso, parte magra y grasa, calentado, asado","Porc, salé, jambon, jarret, avec os, maigre et gras séparable, chauffé, rôti",0.972,191.0,🦴
10937,"Pork, cured, ham, slice, bone-in, separable lean and fat, heated, pan-broil","Schweinefleisch, gepökelt, Schinken, in Scheiben geschnitten, mit Knochen, trennbares Magerfleisch und Fett, erhitzt, in der Pfanne gebraten","Cerdo, curado, jamón, lonchas, con hueso, parte magra y grasa, calentado, asado","Porc, salé, jambon, tranche, avec os, maigre et gras séparable, chauffé, grillé à la poêle",1.02,181.0,🦴
10920,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil","Schweinefleisch, gepökelt, Schinken- und Wasserprodukt, in Scheiben geschnitten, mit Knochen, trennbares Magerfleisch und Fett, erhitzt, in der Pfanne gegrillt","Cerdo, curado, jamón y producto acuático, lonchas, con hueso, parte magra y grasa, calentado, asado","Porc, salé, jambon et produit à base d'eau, tranche, avec os, maigre et gras séparable, chauffé, grillé à la poêle",0.792,155.0,🦴
10926,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil","Schweinefleisch, gepökelt, Schinken mit Natursäften, in Scheiben geschnitten, ohne Knochen, trennbares Magerfleisch und Fett, erhitzt, in der Pfanne gegrillt","Cerdo, curado, jamón con jugos naturales, lonchas, sin hueso, parte magra y grasa, calentado, asado","Porc, salé, jambon aux jus naturels, tranche, désossé, maigre et gras séparable, chauffé, grillé à la poêle",0.835,118.0,🦴
10928,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted","Schweinefleisch, gepökelt, Schinken mit Natursäften, ganz, ohne Knochen, trennbares Mager- und Fettgewebe, erhitzt, geröstet","Cerdo, curado, jamón con jugos naturales, entero, sin hueso, parte magra y grasa, calentado, asado","Porc salé, jambon aux jus naturels, entier, désossé, maigre et gras séparable, chauffé, rôti",0.822,114.0,🦴
10927,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted","Schweinefleisch, gepökelt, Schinken mit Natursäften, Spiralschnitt, ohne Knochen, trennbares Mager- und Fettgewebe, erhitzt, geröstet","Cerdo, curado, jamón con jugos naturales, lonchas en espiral, sin hueso, parte magra y grasa, calentado, asado","Porc, salé, jambon aux jus naturels, tranche en spirale, désossé, maigre et gras séparable, chauffé, rôti",0.887,139.0,🦴
10911,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, unheated","Schweinefleisch, gepökelt, Schinken – mit Wasser versetzt, Haxe, mit Knochen, trennbares Magerfleisch und Fett, nicht erhitzt","Cerdo, curado, jamón - agua añadida, pierna, con hueso, parte magra y grasa, sin calentar","Porc, salé, jambon - eau ajoutée, jarret, avec os, maigre et gras séparable, non chauffé",0.662,167.0,🦴
10912,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, unheated","Schweinefleisch, gepökelt, Schinken – mit Wasser versetzt, Rumpf, mit Knochen, trennbares Magerfleisch und Fett, nicht erhitzt","Cerdo, curado, jamón - agua añadida, lomo, con hueso, parte magra y grasa, sin calentar","Porc, salé, jambon - eau ajoutée, croupe, avec os, maigre et gras séparable, non chauffé",0.555,172.0,🦴
10919,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, heated, roasted","Schweinefleisch, gepökelt, Schinken und Wasserprodukt, Haxe, mit Knochen, trennbares Magerfleisch und Fett, erhitzt, geröstet","Cerdo, curado, jamón y producto acuático, pierna, con hueso, parte magra y grasa, calentado, asado","Porc, salé, jambon et produit à l'eau, jarret, avec os, maigre et gras séparable, chauffé, rôti",0.719,234.0,🦴
10917,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted","Schweinefleisch, gepökelt, Schinken – mit Wasser versetzt, ganz, ohne Knochen, trennbares Magerfleisch und Fett, erhitzt, geröstet","Cerdo, curado, jamón - agua añadida, entero, sin hueso, parte magra y grasa, calentado, asado","Porc, salé, jambon - eau ajoutée, entier, désossé, maigre et gras séparable, chauffé, rôti",0.71,126.0,🦴
10918,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, heated, roasted","Schweinefleisch, gepökelt, Schinken- und Wasserprodukt, Rumpf, mit Knochen, trennbares Mager- und Fett, erhitzt, geröstet","Cerdo, curado, jamón y producto acuático, lomo, con hueso, parte magra y grasa, calentado, asado","Porc, salé, jambon et produit à l'eau, croupe, avec os, maigre et gras séparable, chauffé, rôti",0.775,186.0,🦴
